即墨市	2014-05-01	89	70-118	良	45	93.5	22.4	0.599	35.9	136.2
厦门市	2014-05-01	40	25-57	优	26.3	36.8	10.2	0.647	47	51
句容市	2014-05-01	130	105-166	轻度污染	91.6	150.6	67.2	0.75	64.4	96.8
台州市	2014-05-01	84	53-144	良	51.8	79.2	7.9	0.755	25.2	88.3
合肥市	2014-05-01	87	68-116	良	61.7	112.4	15.3	0.86	31.7	46.3
吉林市	2014-05-01	101	88-120	轻度污染	54.3	132.6	22	1.357	32	132.1
吴江市	2014-05-01	120	83-193	轻度污染	84.4	152.3	33.7	0.935	46.6	91.2
呼和浩特市	2014-05-01	134	32-379	轻度污染	37.1	198	14.3	1.188	36.8	27.8
咸阳市	2014-05-01	119	67-440	轻度污染	46.4	173	13	0.753	35.8	49.9
哈尔滨市	2014-05-01	92	77-118	良	51.8	132.3	22.5	0.719	38.2	98.9
唐山市	2014-05-01	168	121-210	中度污染	121	203.4	80.2	2.412	59.8	146.7
嘉兴市	2014-05-01	113	69-169	轻度污染	79.8	130.7	23.8	0.793	48.5	96.2
嘉峪关市	2014-05-01	100	69-185	良	23.5	130	24.3	0.613	22.4	134.1
大同市	2014-05-01	135	70-270	轻度污染	71.3	210.3	39.7	2.206	41.6	47.7
大庆市	2014-05-01	77	57-102	良	36.9	102	8.7	0.381	10.3	71.4
大连市	2014-05-01	111	89-159	轻度污染	83	150.5	23.5	0.941	56.5	104.8
天津市	2014-05-01	115	85-173	轻度污染	79.6	159	45	1.304	40.6	112.1
太仓市	2014-05-01	126	80-172	轻度污染	89.4	144.4	46.4	1.004	42.7	119.6
太原市	2014-05-01	121	86-167	轻度污染	61.8	189.8	29.7	1.687	29.5	34.3
威海市	2014-05-01	106	64-165	轻度污染	42.2	98.1	15.6	0.607	24.7	181
宁波市	2014-05-01	82	57-111	良	55	89.9	15.8	1.023	37.2	86
安阳市	2014-05-01	197	114-499	中度污染	113.3	292.5	45.5	1.398	58.5	55.2
宜兴市	2014-05-01	103	66-134	轻度污染	73.8	125.3	42	1.102	66.3	96.9
宜宾市	2014-05-01	102	83-158	轻度污染	75.9	126.5	30.9	0.812	31.5	86.6
宜昌市	2014-05-01	100	84-143	良	72.4	134.1	52.7	0.69	37.6	70.5
宝鸡市	2014-05-01	97	65-278	良	49.3	136.5	8.6	1.441	27.3	52.8
宿迁市	2014-05-01	117	88-164	轻度污染	80.8	159.3	29.8	1.237	20.1	90.1
富阳市	2014-05-01	92	56-140	良	59.9	120	24.2	1.221	40.2	50.9
寿光市	2014-05-01	112	85-158	轻度污染	80.3	151.6	49.3	0.999	33.4	124.9
岳阳市	2014-05-01	86	69-102	良	53.3	119.3	49.4	0.908	28.1	29.6
常州市	2014-05-01	106	77-152	轻度污染	76.7	140.6	37.2	0.916	51.1	83.4
常德市	2014-05-01	81	67-108	良	57	100.1	36	0.712	21.6	90.3
常熟市	2014-05-01	119	77-185	轻度污染	83	114.4	46.3	0.696	50.2	119.7
平度市	2014-05-01	113	94-139	轻度污染	73.9	144.5	27.4	1.194	33.8	144.4
平顶山市	2014-05-01	107	58-369	轻度污染	50.8	146.5	45	0.963	29.9	87
广州市	2014-05-01	42	31-50	优	28.8	39.1	12.1	1.004	36.3	27.2
库尔勒市	2014-05-01	283	111-500	重度污染	97.5	404.3	9.4	0.478	16	85.1
廊坊市	2014-05-01	148	112-185	轻度污染	106.6	204.6	22.7	0.737	14.6	106.6
延安市	2014-05-01	161	63-500	中度污染	61.5	263.1	10.1	1.744	35.1	26.8
开封市	2014-05-01	137	80-500	轻度污染	73.2	185.8	21.1	1.142	31.7	54.8
张家口市	2014-05-01	83	36-144	良	33	115.2	66.6	1.153	21.7	86.8
张家港市	2014-05-01	113	73-149	轻度污染	75.4	130.5	37.6	0.961	38	109.8
张家界市	2014-05-01	74	58-94	良	43.6	95	18.4	1.064	14.8	80.5
徐州市	2014-05-01	91	81-107	良	59.8	129.8	28	1.168	27.8	79.1
德州市	2014-05-01	182	130-397	中度污染	127.6	237.7	74.7	1.572	48.7	96.3
德阳市	2014-05-01	89	64-135	良	57.9	99.6	22.5	0.747	34.9	83.7
惠州市	2014-05-01	33	24-45	优	19.3	31.1	12.7	0.666	25.8	41
成都市	2014-05-01	115	68-200	轻度污染	82.5	153.1	24.8	1.108	66.4	71
扬州市	2014-05-01	112	86-133	轻度污染	81.4	140.1	64.4	1.102	59.1	87.8
承德市	2014-05-01	117	98-144	轻度污染	75.9	149.3	26.1	0.673	31	130.3
抚顺市	2014-05-01	123	94-149	轻度污染	79	185.4	43.1	1.528	35.4	134.7
拉萨市	2014-05-01	75	54-127	良	30.3	95.2	13.2	1.219	24.8	74.2
招远市	2014-05-01	108	92-137	轻度污染	73.5	146	27.8	0.587	30.1	118.7
揭阳市	2014-05-01	61	32-122	良	41.9	31.1	17.5	1.051	21.1	81.5
攀枝花市	2014-05-01	84	53-124	良	50.5	111.8	53.9	1.934	35.9	62.4
文登市	2014-05-01	91	61-154	良	63.3	98.2	19.5	0.921	22.2	125.3
无锡市	2014-05-01	112	82-149	轻度污染	82.1	144.1	29.7	1.116	54.3	93.8
日照市	2014-05-01	132	103-150	轻度污染	92.7	185.1	35.4	1.19	65.6	122.9
昆山市	2014-05-01	106	71-150	轻度污染	77.3	139.9	46.2	0.822	50.1	99.3
昆明市	2014-05-01	80	56-100	良	52	86.5	12.8	1.27	38.2	87
曲靖市	2014-05-01	72	53-84	良	50	72.9	21.9	1.682	24.5	73.4
本溪市	2014-05-01	93	78-103	良	65.1	105.8	38	2.946	31.1	115.8
杭州市	2014-05-01	104	61-137	轻度污染	72.3	140.2	25.1	0.859	57.7	77.9
枣庄市	2014-05-01	123	95-155	轻度污染	74.7	194.4	69.8	1.161	51.6	116.8
柳州市	2014-05-01	95	58-135	良	68.2	99.2	47	1.112	28.6	93.6
株洲市	2014-05-01	87	63-107	良	61.4	94.5	37.9	1.092	50	63.6
桂林市	2014-05-01	86	50-132	良	62	95.1	21.3	0.967	25	48.8
梅州市	2014-05-01	28	17-56	优	15	22.6	20	1.038	17.8	38.8
武汉市	2014-05-01	108	66-148	轻度污染	67.4	163.5	24.1	1.056	70.9	71.8
汕头市	2014-05-01	41	27-83	优	27	32.1	4.5	1.08	17.3	59.3
汕尾市	2014-05-01	45	25-99	优	29	29.9	6.3	1.356	16.1	59.8
江门市	2014-05-01	56	39-72	良	38.4	56.2	14.1	1.083	43.7	16.2
江阴市	2014-05-01	114	78-162	轻度污染	85	135.5	64.7	1.423	57.9	91.1
沈阳市	2014-05-01	137	113-164	轻度污染	88.8	199.8	52.3	1.15	32.8	163
沧州市	2014-05-01	152	99-500	中度污染	99.2	167.8	49.5	1.036	26	139
河源市	2014-05-01	35	27-49	优	23.7	30.7	10.8	0.904	22.5	38.2
泉州市	2014-05-01	52	41-64	良	27.9	54.5	3.8	0.721	22	48.4
泰安市	2014-05-01	85	74-109	良	49.8	117.8	31.7	0.973	33.3	51.5
泰州市	2014-05-01	121	99-152	轻度污染	88.8	177.6	46.3	1.388	29.5	79.2
泸州市	2014-05-01	108	79-203	轻度污染	76.5	126.7	39.8	1.051	42.8	80.4
洛阳市	2014-05-01	151	74-500	中度污染	73	210.5	41.8	2.134	49.8	76
济南市	2014-05-01	110	86-139	轻度污染	74.5	158.9	35.2	0.648	26.8	137.5
济宁市	2014-05-01	115	94-131	轻度污染	70.5	175.8	82.6	1.047	28.8	95.9
海口市	2014-05-01	31	19-40	优	15.9	27.9	3.9	0.653	15.8	49.1
海门市	2014-05-01	127	77-166	轻度污染	93.8	160	33.2	0.953	49.6	117.9
淄博市	2014-05-01	112	82-164	轻度污染	75.1	167.7	112.2	1.588	55	101.4
淮安市	2014-05-01	116	87-161	轻度污染	76.1	158.8	50.8	1.238	29.5	119.8
深圳市	2014-05-01	38	27-52	优	23.4	35.5	5.5	0.971	28.5	46.2
清远市	2014-05-01	58	43-106	良	39.1	60.9	22	1.213	33.9	25.9
温州市	2014-05-01	79	58-112	良	47.4	89.5	12.1	1.273	52.5	71.3
渭南市	2014-05-01	158	59-500	中度污染	60	243.8	22.1	0.597	45.2	20.2
湖州市	2014-05-01	107	69-145	轻度污染	73.3	133.4	27.9	0.913	65.8	70.8
湘潭市	2014-05-01	85	69-129	良	57.3	108.5	41.4	0.993	47.9	65.7
湛江市	2014-05-01	66	55-85	良	44	62.3	8.7	1.529	16.5	79.2
溧阳市	2014-05-01	113	75-172	轻度污染	73.1	132	34.4	0	60.5	90
滨州市	2014-05-01	156	77-251	中度污染	118.5	170.7	132.3	1.726	65.1	79.7
潍坊市	2014-05-01	121	102-145	轻度污染	69.3	168.3	46.7	1.013	29.8	158.5
潮州市	2014-05-01	42	24-85	优	26.9	30.1	7.3	1.105	16.6	54
烟台市	2014-05-01	96	63-139	良	53.5	101.8	19.3	0.679	38	147.8
焦作市	2014-05-01	153	57-473	中度污染	78.1	220.4	35.6	1.147	35.7	99.3
牡丹江市	2014-05-01	89	60-136	良	39	113.5	33.3	0.853	30.9	91.3
玉溪市	2014-05-01	76	49-93	良	45.7	80.3	26.6	1.859	23.3	90.3
珠海市	2014-05-01	46	31-58	优	30.7	39.9	8.3	0.88	36.3	44.3
瓦房店市	2014-05-01	123	89-166	轻度污染	91.4	150	47.3	0.562	18.7	141.6
盐城市	2014-05-01	123	92-161	轻度污染	91.7	165.5	27	1.033	32.7	89.8
盘锦市	2014-05-01	130	100-192	轻度污染	97.7	148.3	47	1.416	22.6	147.7
石嘴山市	2014-05-01	251	53-500	重度污染	121.9	734.4	23.3	0.226	6.5	82.8
石家庄市	2014-05-01	256	105-442	重度污染	177.7	351.4	44	0.939	31.6	59.4
福州市	2014-05-01	66	57-77	良	32.9	65.7	5.7	0.988	27.6	79.2
秦皇岛市	2014-05-01	128	88-164	轻度污染	95.3	183	85.7	2.035	53.8	29.8
章丘市	2014-05-01	80	58-109	良	39.1	75	40.7	1.11	20	121.5
绍兴市	2014-05-01	93	53-138	良	64.5	108.2	25	0.993	43.2	101.3
绵阳市	2014-05-01	82	57-110	良	56.7	98.4	16	0.595	40	80.5
聊城市	2014-05-01	132	96-168	轻度污染	93.8	196.6	23.6	1.644	25.9	57
肇庆市	2014-05-01	69	56-87	良	49.3	58.1	31.4	1.308	33.6	50.5
胶南市	2014-05-01	125	112-136	轻度污染	94.5	66.8	18.3	1.339	34.5	129.1
胶州市	2014-05-01	119	101-137	轻度污染	86.4	156.6	34	0.875	60.8	123.6
自贡市	2014-05-01	126	80-200	轻度污染	94.8	179.8	22.9	0.771	19.9	21.4
舟山市	2014-05-01	62	43-93	良	41.9	60.4	6.5	0.943	31.7	69.7
芜湖市	2014-05-01	110	69-133	轻度污染	72.7	168.4	13.9	1.148	33	38
苏州市	2014-05-01	126	87-190	轻度污染	92.9	135.6	31.1	0.917	58.5	91.8
茂名市	2014-05-01	66	46-78	良	47	61.2	23.7	1.152	17.4	50.9
荆州市	2014-05-01	80	70-98	良	52.6	108	49.2	1.124	35.1	87.8
荣成市	2014-05-01	112	63-147	轻度污染	66	119.8	16.9	0.503	16.7	159.3
莱州市	2014-05-01	110	89-141	轻度污染	60.7	140.8	32.3	0.485	23.6	173.4
莱芜市	2014-05-01	102	73-139	轻度污染	70.5	137.9	64.8	0.927	42.3	100.4
莱西市	2014-05-01	112	85-151	轻度污染	67.8	127.9	25.9	0.731	33.7	125.7
菏泽市	2014-05-01	108	90-130	轻度污染	71	160.6	39	1.432	26.2	115.4
营口市	2014-05-01	121	97-161	轻度污染	59.5	117.9	68.3	1.054	29.4	185.2
葫芦岛市	2014-05-01	136	95-178	轻度污染	103.2	182	43.1	2.638	44.4	143.5
蓬莱市	2014-05-01	104	83-132	轻度污染	59.2	122.7	17	1.506	32.5	167.3
衡水市	2014-05-01	185	122-500	中度污染	105.8	259.6	30.3	0.844	18.2	102.8
衢州市	2014-05-01	79	63-98	良	58.1	85.9	31.4	0.56	29.1	56
西宁市	2014-05-01	227	57-500	重度污染	70.7	324	16.4	0.668	19.8	49.2
西安市	2014-05-01	145	77-500	轻度污染	60.6	218.7	16.8	1.393	38	26.3
诸暨市	2014-05-01	112	70-153	轻度污染	67.9	129	19.3	1.161	42.7	93.7
贵阳市	2014-05-01	90	59-119	良	49.1	127.9	19.7	0.728	42.2	62.3
赤峰市	2014-05-01	84	70-99	良	44.8	117.3	23	1.032	17.8	115.6
连云港市	2014-05-01	102	83-123	轻度污染	70.7	146.9	34.7	0.841	33	122.3
遵义市	2014-05-01	100	63-147	轻度污染	59.2	144	16.6	0.781	42.8	47.2
邢台市	2014-05-01	270	107-500	重度污染	166.3	387.3	88.3	1.585	73.1	64.3
邯郸市	2014-05-01	174	113-310	中度污染	109	258.1	47.4	1.153	51.7	66.9
郑州市	2014-05-01	169	77-452	中度污染	103.1	241.2	52	1.726	63.4	48.5
鄂尔多斯市	2014-05-01	127	40-500	轻度污染	30.4	168	8.9	0.512	12.9	88.8
重庆市	2014-05-01	76	62-86	良	48.6	96.4	21.9	0.937	38.8	73.9
金华市	2014-05-01	84	59-107	良	57.5	87.1	24	0.769	30.4	87.3
金坛市	2014-05-01	102	72-128	轻度污染	59.9	103.5	32.8	1.073	38.9	116.9
金昌市	2014-05-01	122	47-401	轻度污染	35.7	171.8	2.3	0.337	5	97.1
铜川市	2014-05-01	160	47-500	中度污染	73	287.5	12.9	1.286	26.9	58.3
银川市	2014-05-01	168	62-500	中度污染	49.9	288.1	2.1	0.751	5.6	86.3
锦州市	2014-05-01	150	115-209	轻度污染	108.3	192	59.8	1.696	50.1	157.7
镇江市	2014-05-01	114	91-138	轻度污染	80.5	160.3	44.8	1.254	51.1	103.4
长春市	2014-05-01	112	100-129	轻度污染	75.4	165.1	26.1	1.06	35.6	132.2
长沙市	2014-05-01	106	69-148	轻度污染	76	133	35.1	1.168	57.1	57.4
长治市	2014-05-01	99	42-268	良	51.3	141	64.4	1.345	36.3	69
阳江市	2014-05-01	62	41-106	良	44.8	57.8	13.7	1.171	32.9	59.1
阳泉市	2014-05-01	164	63-356	中度污染	87.7	252.3	25.1	1.224	34	41.7
青岛市	2014-05-01	111	86-147	轻度污染	75.3	145.7	29.6	0.833	35.4	157.3
鞍山市	2014-05-01	127	97-144	轻度污染	86.8	192.2	44.8	1.416	25.5	173.8
韶关市	2014-05-01	64	42-83	良	44.9	62.8	37.7	2.049	24	48.2
马鞍山市	2014-05-01	117	78-155	轻度污染	82.5	172.7	25.5	1.481	30.8	53.3
齐齐哈尔市	2014-05-01	60	33-103	良	23.2	67	5	0.552	6.8	61
三亚市	2014-05-02	26	23-31	优	9.5	16.5	1.1	0.558	9.1	48.4
三门峡市	2014-05-02	70	36-94	良	27.4	88.5	14.8	0.943	14.6	50
上海市	2014-05-02	119	84-172	轻度污染	83.7	147.5	30.5	0.931	50.3	94.3
东莞市	2014-05-02	49	40-66	优	31.4	42.6	13.8	0.823	32.4	48.7
东营市	2014-05-02	94	62-201	良	47.2	130.7	30.7	0.867	25.6	80.1
中山市	2014-05-02	46	23-68	优	29.1	40.2	9	1.257	31.3	52.2
临安市	2014-05-02	105	66-191	轻度污染	57.4	153.3	23.2	0.642	20.5	102.2
临汾市	2014-05-02	47	27-63	优	19	49.7	18.1	1.773	18.9	60.7
临沂市	2014-05-02	116	73-195	轻度污染	49.7	181.4	32.7	0.6	38.3	48.9
丹东市	2014-05-02	65	30-93	良	43.4	78.4	11.2	1.292	20.7	91.2
丽水市	2014-05-02	74	60-94	良	42.7	69.3	8.8	0.604	27.6	95.6
义乌市	2014-05-02	93	69-128	良	59.6	116.2	41	1.316	56.8	98
乌鲁木齐市	2014-05-02	152	97-233	中度污染	58	249.4	21.9	0.954	63.5	27.8
九江市	2014-05-02	100	72-135	良	40.1	147.9	27.9	0.521	38.2	32.5
乳山市	2014-05-02	227	46-500	重度污染	191.5	89.4	14.4	0.601	12	119.4
云浮市	2014-05-02	71	49-102	良	46.3	80.9	13	2.445	21	26.5
佛山市	2014-05-02	63	49-89	良	45.1	63.6	22	1.485	55.5	34.4
保定市	2014-05-02	74	40-152	良	27.7	96.4	4.8	0.977	14.6	63.1
克拉玛依市	2014-05-02	62	53-82	良	38.1	69.7	8.8	1.064	25.1	75.5
兰州市	2014-05-02	102	84-133	轻度污染	44.3	151.5	20.8	1.276	52	43.4
包头市	2014-05-02	55	34-78	良	23.2	61.6	44.4	0.915	34.4	61.7
北京市	2014-05-02	49	34-86	优	22.5	46	2.9	0.287	21.1	73.9
北海市	2014-05-02	59	46-71	良	31.8	63.8	10.2	1.359	9.5	65.7
南京市	2014-05-02	143	122-189	轻度污染	71.5	234.2	33.4	0.864	67.8	72
南充市	2014-05-02	85	66-102	良	60.3	117.2	16.3	0.424	25.4	38.4
南宁市	2014-05-02	85	58-111	良	61.7	101.5	16.6	1.193	40.9	58.2
南昌市	2014-05-02	111	82-129	轻度污染	68.2	170.2	21.3	0.982	36.3	54.4
南通市	2014-05-02	152	102-193	中度污染	98.9	194.2	51	1.054	62.1	72.4
即墨市	2014-05-02	81	48-120	良	39.6	91.7	18.6	0.526	19	88
厦门市	2014-05-02	63	44-76	良	37.6	55.7	18	0.886	40.9	59.7
句容市	2014-05-02	121	99-159	轻度污染	77.5	164.4	52.6	0.852	45.1	70.3
台州市	2014-05-02	73	55-102	良	45.1	72.9	6.1	0.76	22	86.6
合肥市	2014-05-02	128	88-166	轻度污染	63.1	204.6	17.1	0.618	26.8	28.9
吉林市	2014-05-02	76	32-105	良	39.7	103.6	19.3	1.16	31.9	55.1
吴江市	2014-05-02	141	100-224	轻度污染	79.2	207.2	43.9	0.822	50.9	66.5
呼和浩特市	2014-05-02	52	22-108	良	19.9	62.2	22.4	1.561	30.7	37.4
咸阳市	2014-05-02	92	70-110	良	37	131.7	13	0.78	37.2	42.8
哈尔滨市	2014-05-02	72	41-118	良	35.7	89.9	7.3	0.585	31.2	61.8
唐山市	2014-05-02	68	47-125	良	36.1	73.5	27.9	1.084	33.5	76.3
嘉兴市	2014-05-02	110	62-157	轻度污染	64	149.7	32.3	0.706	52.9	80.7
嘉峪关市	2014-05-02	75	50-106	良	13.9	62.4	22.3	0.719	35.4	118.2
大同市	2014-05-02	55	37-68	良	23.3	59.8	17.1	1.441	19.8	56.7
大庆市	2014-05-02	46	32-89	优	21.5	46.2	8.5	0.26	8	71.1
大连市	2014-05-02	92	49-154	良	59.2	113.4	5.8	0.741	32.4	92.8
天津市	2014-05-02	57	39-81	良	28.8	65.1	5.4	0.741	21.3	65.9
太仓市	2014-05-02	125	101-166	轻度污染	83.4	168.8	51	1.012	40.7	99.1
太原市	2014-05-02	67	47-103	良	15.6	82.4	17.1	1.243	10.9	47.6
威海市	2014-05-02	106	46-169	轻度污染	46	86.4	12.4	0.609	17.3	136.8
宁波市	2014-05-02	73	55-102	良	45.8	83.7	17.7	0.953	39.5	92.1
安阳市	2014-05-02	97	45-164	良	29.8	142.4	32	1.051	34.4	55.5
宜兴市	2014-05-02	110	73-168	轻度污染	62.1	155.9	33	1.069	67.2	68.1
宜宾市	2014-05-02	87	62-113	良	58.9	99.1	10.8	0.687	21.7	59.1
宜昌市	2014-05-02	116	82-153	轻度污染	70.3	174.8	22.8	0.537	38.7	48.8
宝鸡市	2014-05-02	120	78-214	轻度污染	53.3	186.9	9.2	1.383	29.1	38.7
宿迁市	2014-05-02	125	86-193	轻度污染	48.8	198.6	31.5	1.004	24.4	63.6
富阳市	2014-05-02	91	53-148	良	43.7	129.8	25.3	1.094	31.9	51.7
寿光市	2014-05-02	111	59-207	轻度污染	60.6	161.1	66.7	0.864	30.5	76.2
岳阳市	2014-05-02	113	93-138	轻度污染	54.2	174.2	47.2	0.802	29	19.5
常州市	2014-05-02	128	106-161	轻度污染	72.4	185.3	37.4	0.862	46.8	64.6
常德市	2014-05-02	107	84-150	轻度污染	62.3	155.1	23	0.598	19.5	77.3
常熟市	2014-05-02	112	85-139	轻度污染	76.3	131.9	48.5	0.62	49	89.1
平度市	2014-05-02	99	57-152	良	55.6	123.6	12.6	1.025	22.2	100.6
平顶山市	2014-05-02	73	54-94	良	26.2	93.7	33.1	0.612	31.5	61.4
广州市	2014-05-02	51	41-73	良	34.4	51.2	14.4	1.139	43.2	33.2
库尔勒市	2014-05-02	435	289-500	严重污染	169.3	714.7	11.5	0.709	40	46.4
廊坊市	2014-05-02	61	46-107	良	22.8	72.2	2.1	0.245	8.8	69.6
延安市	2014-05-02	65	28-95	良	26.4	82.7	9.8	1.677	31.5	35.7
开封市	2014-05-02	99	52-143	良	30.2	145.6	14.5	0.471	23	53
张家口市	2014-05-02	42	32-101	优	12.8	36.8	36.8	0.765	11.9	69.5
张家港市	2014-05-02	129	101-158	轻度污染	83	161	42.5	1.046	39.3	78.6
张家界市	2014-05-02	97	61-141	良	49.6	140.8	24.4	1.099	13.7	72.5
徐州市	2014-05-02	114	74-179	轻度污染	42	176.8	34.4	1.135	24.5	66.6
德州市	2014-05-02	75	58-98	良	42.9	94.1	18.1	1.528	27.5	69.9
德阳市	2014-05-02	79	54-113	良	37.5	106.8	19.2	0.509	28.2	68.2
惠州市	2014-05-02	45	33-58	优	21.6	41.6	8.3	0.65	22.5	65.6
成都市	2014-05-02	85	66-106	良	47.3	119.4	14.1	0.559	45.4	45.3
扬州市	2014-05-02	118	100-138	轻度污染	67	169	43.9	0.94	53.3	53.5
承德市	2014-05-02	49	39-85	优	24.2	40.9	11.5	0.244	13.6	79.2
抚顺市	2014-05-02	70	20-108	良	44.5	83.1	22	1.079	21.8	94.3
拉萨市	2014-05-02	64	46-133	良	21.7	72.2	12.7	1.116	13.1	96.6
招远市	2014-05-02	93	44-148	良	58	112.8	20.8	0.485	18.7	94.5
揭阳市	2014-05-02	78	44-101	良	46.9	61.3	30	1.235	27.6	84.7
攀枝花市	2014-05-02	63	52-88	良	36	72.7	30.3	1.604	19.9	75.3
文登市	2014-05-02	79	37-111	良	49.7	74.6	15.8	0.808	10.8	105.2
无锡市	2014-05-02	130	97-171	轻度污染	75.6	185.9	31.2	1.079	43.7	71.6
日照市	2014-05-02	111	64-149	轻度污染	57.1	164.7	24	0.676	41.4	79
昆山市	2014-05-02	124	99-169	轻度污染	75.6	180.1	52.1	0.899	45.8	75
昆明市	2014-05-02	54	33-66	良	34.2	58	6.9	1.333	35.3	63.9
曲靖市	2014-05-02	59	33-79	良	40.9	57.3	23.7	1.39	22.5	72.5
本溪市	2014-05-02	67	20-105	良	44.6	71.3	19.4	2.267	19.9	82.4
杭州市	2014-05-02	110	69-224	轻度污染	58.3	166.4	18.1	0.757	44.5	74.6
枣庄市	2014-05-02	152	82-327	中度污染	46.3	239.2	61.8	0.551	25.4	88
柳州市	2014-05-02	126	74-165	轻度污染	93.9	145.4	36.3	1.367	39.7	75.3
株洲市	2014-05-02	93	71-121	良	60.6	123	43.5	0.771	53.2	62.5
桂林市	2014-05-02	95	61-128	良	69.4	107.7	32.3	0.951	34.5	56.5
梅州市	2014-05-02	46	31-73	优	19.5	40.2	10.1	0.856	15.5	57.3
武汉市	2014-05-02	131	111-156	轻度污染	65.5	209.5	25.3	0.805	51.9	57.8
汕头市	2014-05-02	49	34-58	优	30.6	43	9.9	1.215	15.4	76.2
汕尾市	2014-05-02	51	27-73	良	28.1	24	8.8	1.288	12.4	82
江门市	2014-05-02	62	51-74	良	39	72.9	21.6	1.275	37.1	39.1
江阴市	2014-05-02	159	121-464	中度污染	103	198.8	55.8	1.449	61.9	63.2
沈阳市	2014-05-02	80	26-130	良	49.6	106.7	25.4	0.72	25	91.8
沧州市	2014-05-02	71	52-122	良	33.9	76	9.2	0.593	18.9	85
河源市	2014-05-02	48	36-59	优	30.7	46.6	16	1.134	32	33.9
泉州市	2014-05-02	54	33-88	良	24	60.2	3.8	0.751	17.4	63.6
泰安市	2014-05-02	85	57-130	良	24.4	119.2	10.5	0.505	18.3	43.5
泰州市	2014-05-02	130	103-157	轻度污染	77.2	192.8	42.9	1.236	23.4	66.8
泸州市	2014-05-02	75	53-214	良	49.7	81.5	13.6	0.525	18	58.5
洛阳市	2014-05-02	68	53-87	良	29	83.2	44.6	1.501	38.2	70.3
济南市	2014-05-02	98	65-254	良	41.4	137.3	31.3	0.376	20.6	77.2
济宁市	2014-05-02	121	65-228	轻度污染	38.3	188.6	31.8	0.53	26.3	69.7
海口市	2014-05-02	29	18-66	优	10	20.6	3.1	0.896	8.7	49.5
海门市	2014-05-02	139	100-169	轻度污染	90.6	188.7	47.4	1.089	45.3	87.3
淄博市	2014-05-02	92	58-161	良	47.7	132.6	71.5	1.121	38.7	67.7
淮安市	2014-05-02	109	77-173	轻度污染	50.9	166.8	48.6	1.001	21.4	82.8
深圳市	2014-05-02	34	25-48	优	19.6	31.7	6	0.96	20.9	63.5
清远市	2014-05-02	72	45-106	良	48	88.1	19.1	1.561	42.4	21.4
温州市	2014-05-02	68	48-81	良	42.1	76.3	8.2	1.307	50	68.9
渭南市	2014-05-02	83	56-113	良	31.7	114.1	17.8	0.368	30	31.7
湖州市	2014-05-02	114	79-185	轻度污染	64.1	163.6	26.6	0.793	59.7	63.1
湘潭市	2014-05-02	110	84-144	轻度污染	64	168	36.3	0.823	55.8	55.2
湛江市	2014-05-02	65	31-87	良	35.7	50.8	7.6	1.388	11.6	88.5
